CGPA,Programming_Skill,Technical_Skill,Communication_Skill,Aptitude_Score,Study_Hours_Per_Week,Projects,Internships,Backlogs,Attendance_Percent,Skill_Score,Placement_Status
9.931053722398016,7,3,5,51,25.97784390808461,5,0,0,84.51887858157117,62.30321197249958,0
8.490808570098725,4,6,3,57,9.326413207284226,3,0,0,96.72591092021824,54.229381774956174,0
7.680481831720602,5,6,4,69,14.453053639658576,4,0,0,85.69710399133771,57.942967224219046,0
6.547638081431639,8,4,8,83,8.25728179681341,3,2,2,51.839686214860926,58.93395839326981,0
9.068975098534743,1,9,7,87,10.796831415602702,1,1,2,68.89428203863619,51.876488735790836,0
8.423655862769397,1,4,5,76,15.15581852415337,2,1,3,90.4790651135643,37.33817366443896,0
5.813084696724457,4,9,2,59,23.760187412307097,6,2,2,97.930427502221,56.760727124799956,0
9.554635922469213,3,4,6,64,34.89468056162917,6,0,0,68.50816778181886,58.35229498318881,0
9.112686214615845,10,2,6,51,44.14251326452973,2,3,0,92.0597027938454,69.39827112518313,0
9.74899956645962,2,2,10,60,16.601003485858158,4,0,0,93.19049376507564,57.00791981176108,0
8.6285975419418,3,5,10,64,41.988732233097664,4,3,0,56.1643199663025,69.96359061284076,0
8.06707597967895,1,4,6,50,43.73424909763308,1,3,0,92.28942333593437,53.94591908016275,0
7.091215181453094,1,7,9,48,35.72422852764042,5,2,1,66.21249478193076,61.361110633687076,0
9.663642416770067,6,5,8,89,54.69898283892908,5,1,0,79.66188607827087,75.48460961837229,1
9.330319447502042,5,6,8,64,11.104714765699587,5,1,0,76.94810596782105,72.00846757199487,0
5.226093350530947,8,10,1,74,14.741680168133072,3,1,0,83.15269318680603,64.22086458989705,0
5.13183487248626,2,4,5,91,28.576565341421666,5,1,0,87.02323254723652,55.48929618140457,0
6.882316834390248,4,2,7,71,11.969200437883138,2,2,0,72.044054880929,57.33351201350205,0
9.052766653909163,8,10,6,88,36.14628790482481,6,3,0,94.41554110745662,89.08032669809597,1
9.936380646574722,6,9,5,53,26.912025663518342,6,1,0,90.47492107807807,75.99632352321406,1
5.752084455517641,1,10,8,40,20.652768699475516,3,3,1,89.27105463239299,58.38707541332098,0
7.970653576760675,4,7,3,56,14.34943971597005,1,2,0,72.91234209671458,59.670446587744294,0
6.904454283155108,1,4,6,64,23.443603109151567,2,0,0,51.87864429223051,42.424042927286045,0
9.849571989073016,2,3,5,98,38.437764295778805,6,2,0,74.61282031894723,69.18924736220357,0
9.210594615678543,5,10,8,47,36.668186598917636,2,1,3,94.92227670720915,55.12347691233427,0
9.19164352355569,8,3,4,44,13.99932001156286,6,0,0,59.522507780375946,59.22043414329492,0
7.343465798974851,8,9,8,44,11.870589590734838,0,2,1,99.12962360052938,65.83517134523808,0
7.074097511688326,3,5,10,80,6.4672219434879885,1,2,3,90.38453100065857,48.07097007727324,0
6.367035359653531,4,3,2,74,5.683407658666274,1,3,2,85.49148961410324,40.95646863159181,0
5.281877483254636,10,5,9,58,53.38957396458269,7,2,0,83.85799789611605,75.84911038033167,1
9.323611881275266,6,2,9,62,7.479887080296446,0,0,0,79.35129409668812,52.43661943935258,0
9.064505045650389,10,4,10,48,45.21716104302855,3,2,0,86.0335161624566,78.13756410465643,1
9.998588366430653,3,10,10,93,52.959180293472635,6,1,0,71.09527781096602,81.42309539306274,1
9.983184185369527,2,2,6,69,10.393181670935167,7,3,0,92.26440540100648,66.82061962188357,0
7.777158528013137,6,2,4,89,28.99657831081597,6,0,2,84.81729780476404,47.04755994343629,0
8.844937075902553,5,8,4,55,57.92666407458522,6,0,2,88.56265561897746,53.80842835026735,0
9.723828649412141,10,1,6,72,50.87762632879718,5,2,0,89.62437110829899,77.50407984656762,1
9.248236953387057,5,7,5,41,31.933721752182027,5,1,0,54.603502285445124,66.65963054846986,0
6.236740508715988,10,5,6,53,46.94141120353541,5,3,3,52.78203863438689,56.75008731489613,0
7.252720676550467,5,8,7,85,50.83576934374151,5,0,0,90.0492934242368,67.37674318348714,0
5.645797075757475,10,1,7,40,24.14148297537956,5,3,0,62.96920105191231,65.2000570569585,0
9.770255136293612,5,7,9,65,54.06841042784785,0,2,0,79.09849037559071,70.52151030670186,0
8.0308731722544,3,5,8,97,30.876032582243624,1,1,1,72.18554276094932,54.07476156058555,0
6.143214027517313,7,4,6,64,34.029404995735646,3,2,0,51.10196018338171,62.88581690968812,0
8.358503422029283,6,7,6,55,59.983920080200704,2,3,1,52.014062908313576,62.43969472576237,0
8.09064120228948,4,10,5,54,51.38166313836887,5,2,0,91.35626211393978,75.94641632660625,1
6.790813590164202,2,2,1,65,24.8973503175139,0,3,0,80.3838780744362,43.26402219373706,0
5.567787960998145,9,1,9,86,5.569007805998497,7,0,0,76.19215393684225,60.57387749351412,0
8.357865977963998,1,1,9,83,39.439574058664206,7,0,0,97.21760417358752,54.60696017327093,0
7.601538504518967,4,1,9,55,43.71523843704593,6,2,0,58.65575129644225,63.30091007774742,0
8.861591958678197,1,5,8,53,40.79414795788588,3,0,0,62.898541982939925,51.75590633316146,0
7.6008175055599665,6,10,10,68,58.232429313976716,7,3,1,87.83695391178136,79.3615607439042,1
9.260907501592701,4,7,3,63,52.46340650326793,3,0,0,88.76176139789646,57.642003234821296,0
7.759534193872428,5,2,1,86,29.68574312493567,3,1,1,70.24485982195822,47.5066435566766,0
7.804689857676932,5,10,8,94,8.457161810980953,0,1,3,97.548921732188,53.0387640020666,0
9.383268013291726,9,8,7,54,31.18323232260983,2,2,1,96.91272888575853,74.22333944302251,0
7.017414331061985,1,4,5,58,42.90842109791127,5,2,3,50.620485753007976,41.96405573660459,0
5.670076142253204,2,3,10,47,38.42403945248525,3,2,0,58.61639511703625,55.2326021477455,0
5.143913381566695,6,10,7,73,34.59753872409867,0,2,0,91.01097208419355,66.46144775509796,0
8.775686278368095,5,8,10,41,30.78504269083827,6,3,3,66.76083424130042,62.62043607242232,0
8.101547756767324,7,2,4,66,21.15690301650625,1,3,2,54.77313393499142,47.4123707476676,0
8.520398840496117,3,3,9,49,20.254071894854608,6,1,2,89.24995872117918,52.0034690705802,0
6.064820807544553,3,3,10,74,32.5127313409191,0,3,0,72.72917527876047,54.911684609502245,0
5.681857377933849,10,10,2,62,13.833173053630695,0,0,0,74.6205393357686,56.09972812911172,0
5.07272332833941,2,1,9,88,23.737698296614088,0,1,0,59.31846944080856,42.53828434602027,0
6.752937794032984,3,6,9,47,22.81886010905548,3,2,1,83.04475269694639,58.79801391885609,0
7.949588434273165,10,2,5,67,37.29230408713105,0,2,0,77.56206590613088,62.60766333037145,0
6.9612202254986615,1,1,1,62,8.667526519966351,1,3,0,60.33364688945379,41.19907662681054,0
7.1873746101186455,5,2,7,43,50.63177741458023,3,1,0,67.01657542196034,53.18481893824769,0
9.520793472468743,5,6,10,53,35.93081092114212,6,3,0,79.84396436680859,78.77240543502938,1
6.741277335116502,7,4,10,92,41.89546744267644,1,3,0,96.24361277167051,69.46814243033319,0
7.569947445799054,4,6,4,81,43.6701647067688,7,3,1,96.01881751607459,65.30614291305456,0
8.918265063705714,3,9,9,68,21.031627526339506,4,1,2,64.39529521987416,60.90136304042647,0
6.982713911606351,1,10,6,40,30.870436206167657,6,2,0,86.78104888799425,68.21524238696043,0
8.110433501139367,8,10,3,43,57.5935275728317,0,0,0,88.77595402619048,57.85227863535606,0
9.311818543733725,3,8,6,71,47.16878808982482,5,2,3,90.44115499913974,60.784941934130984,0
9.747603118288211,2,1,10,72,58.325628137275196,5,1,0,78.538114237574,63.28643362995277,0
5.7353674046451895,4,8,6,88,46.04398898304586,3,2,1,50.52539990497939,60.83895242583088,0
9.632938125807472,3,9,5,65,14.658007683968457,5,2,0,88.08381427231242,77.02112312129533,1
7.460581465397691,1,6,2,56,8.549473611457193,6,0,0,55.329872491467505,48.197533216177646,0
6.291221941494792,3,10,10,78,36.7713790195815,3,2,0,55.84356931102009,72.2890761563585,0
7.295678781191306,2,5,10,62,24.679730383643527,6,2,1,80.28124013230763,63.47938901999789,0
9.900162876427386,8,6,2,71,20.150185057599362,0,2,0,99.17602605126508,68.27276532149266,0
7.463090469964348,6,6,7,91,49.39660480339796,2,3,0,62.12697366328999,69.61318907694022,0
6.6437580514375405,9,9,2,54,25.184629689507105,2,1,0,82.29054400256038,64.00215084526641,0
8.167004271583629,8,4,6,52,22.435053335386716,1,1,0,65.18268228688005,58.72962385001186,0
6.200728093890966,10,2,5,99,51.74931762429557,0,0,0,94.93630568052649,52.682391022956054,0
5.37931664054332,3,9,4,41,51.545803506755306,5,3,0,79.6758446056932,64.04465843302243,0
5.644398609553246,5,2,7,99,24.600165076528114,0,3,0,60.37386638282354,54.428937408681755,0
5.640229194788862,7,10,8,58,50.78742855422814,4,2,0,63.106552522271414,75.5113537007277,1
5.759513467561471,5,9,4,63,51.79281696829633,2,1,0,71.62403652090605,58.31603027491394,0
5.694135863247051,8,2,1,84,28.316179426631646,5,0,0,56.10217810149064,51.15092698059856,0
8.204373724016072,5,8,1,63,8.656022161504435,6,3,0,53.93666841317408,69.37429565125353,0
5.909400421995724,1,9,1,50,5.087155445648706,6,2,0,84.0030697873978,60.019951929854045,0
6.728336416619316,5,10,1,98,33.78108545889472,2,0,0,70.35825310445601,57.131142619433085,0
9.483942049530059,4,9,5,61,23.924152135369564,0,3,0,86.31128959351385,67.24573534603769,0
7.3698082013143615,6,10,4,54,59.84225417871013,5,0,0,55.50291002188108,64.12080200391871,0
8.337788692605136,3,9,9,49,47.48260497950063,1,3,0,80.49327739505479,68.00025395259264,0
5.861599356008149,5,2,3,80,46.870150099272685,6,0,0,72.16533966848702,49.29627967941121,0
5.961445094043354,2,4,7,66,57.5383522558039,0,3,0,52.89993272285143,49.650407183399246,0
5.204343081332395,6,7,8,99,53.824841884132645,1,3,0,77.24009891379885,67.02178011405762,0
5.844675315360822,6,2,6,48,22.50031137010138,7,0,2,54.140213735727286,39.15406454474527,0
6.392951695159793,5,1,10,91,14.129297188213199,5,3,1,91.38598738955041,63.63705553662854,0
5.885052421383734,6,3,1,67,46.02407457860152,2,3,0,81.59787326950143,53.73684053288689,0
5.443512668785278,7,4,8,40,25.805064152558014,7,3,0,77.84837668802243,66.6099412336544,0
5.603179355503004,5,8,10,56,31.024495839702606,4,0,1,56.67345022348295,54.884243391768585,0
7.303893840163629,1,6,3,70,39.67187522011548,7,0,3,64.37285567520415,35.08045312009207,0
6.0316685920289625,8,2,8,83,54.932997231438236,3,3,0,74.64379485676497,66.41634413357492,0
6.8213493052403775,4,9,4,49,28.049826451903126,2,3,0,81.6641756819844,63.29042883639997,0
7.5170863542742845,9,2,8,76,48.082428962064874,1,0,0,59.16153593710778,54.833946847793634,0
8.451974143146828,10,5,1,68,19.758688520106162,0,2,0,50.44331390668117,62.86959366487127,0
5.196560699205495,6,4,3,57,43.388448500798745,7,3,0,67.23800936346478,60.47897038587814,0
8.997051994545213,1,7,6,86,5.086868159285153,6,2,0,74.14357272781217,71.89608697419057,0
8.139501947454539,3,8,9,77,52.93289674198491,5,0,2,59.221675279840156,55.20009227252747,0
5.4087951597443595,3,5,2,78,6.670876897495438,7,3,0,74.60827529276028,59.31368850960709,0
9.367893120533886,10,10,1,88,44.201456511942126,2,2,0,66.92429292846344,79.8757904078852,1
9.604362002659066,4,5,10,45,7.544200409370614,6,0,0,72.75448330532039,64.04889281114122,0
5.305389799274319,6,2,3,79,19.64351346667019,6,2,0,67.3728875289297,59.87307786841591,0
6.384388240736019,7,8,4,51,32.34613219561042,4,1,0,81.42339248934,64.67362747993583,0
9.031006398965307,10,2,5,92,28.0966276941531,5,0,0,52.14485054967859,66.17816350043636,0
8.741298451918292,4,10,3,53,15.550986303055582,7,1,0,58.54526449721368,68.11564224073395,0
5.922605096781886,6,6,10,83,23.359820144008054,1,0,0,71.63754345554997,56.55482880667502,0
6.046746616683551,1,8,2,94,45.02385035335319,5,0,3,67.81483577759283,37.24656318131237,0
6.85236051395691,8,6,2,49,41.80914009188066,7,3,0,69.58159779769085,68.50926412399826,0
7.422614925955107,7,4,7,93,8.949802107015364,5,1,0,90.18803474402398,70.68908588327517,0
8.09127385765148,9,4,9,59,46.10237040650875,0,1,0,94.31658291236829,63.471975643075126,0
6.8445681978488615,3,6,10,54,7.91752346583656,3,1,0,62.4334391748785,59.69558774151752,0
7.31267358066574,2,4,2,70,34.86095140048815,7,0,0,91.81955301431528,49.70139453899709,0
8.737354690668782,1,8,7,46,19.303451142320483,6,1,0,72.93949326451789,64.44387794164574,0
5.183416014452989,3,9,7,97,37.32295701579004,1,1,0,63.69103096431104,58.15935113381213,0
6.262184721720104,5,1,7,80,19.3730617767496,7,3,0,99.27280355023392,64.72422065363358,0
8.566747929422762,2,4,3,49,59.17268832942071,7,2,1,91.24008957170837,56.41631614466416,0
9.476034188435996,3,4,7,49,22.035050105014253,0,2,0,99.71266595432681,59.30284386798772,0
7.5583872105783305,4,2,1,87,18.30783496209728,6,1,0,58.40953922141273,54.460264612870844,0
7.660567426326578,7,6,10,100,20.31559100034403,3,1,0,57.19213369739293,72.29551740791874,0
5.53586005669888,3,3,1,78,54.30600714926125,0,1,1,75.16889764721196,34.347542100798265,0
7.237061834117274,9,7,5,67,39.99203557681396,3,1,0,81.9321880017277,68.70603480875887,0
7.663086332275116,8,5,2,69,45.187625358142704,3,2,0,58.55300462666758,65.95139252198274,0
6.212352518173648,4,4,9,76,55.490578055189275,3,3,1,93.02153340442713,59.658717585861744,0
6.346216154746905,1,5,7,94,55.152986666475414,0,0,0,76.60067393316817,44.12891158542339,0
6.886420815523113,1,8,4,42,45.64202156183001,5,1,0,70.54709166103237,56.842311804313525,0
5.100355988888632,1,3,4,89,15.88034358627276,7,1,0,80.10268364635226,50.63773280009987,0
6.610395827915891,1,7,2,82,51.3855326371253,3,2,1,81.74768564861446,53.16650098764475,0
6.057240034982723,8,6,5,54,16.207681880508503,5,1,2,52.13916404918971,53.812040286763086,0
6.637486760889573,3,1,4,60,45.85943477541376,7,3,3,99.99463333525247,41.34179493530713,0
5.598810659096256,6,7,1,91,42.70816865996809,6,3,2,68.19597884022377,57.06044237916179,0
9.452636403699476,3,7,8,76,46.738886757724565,7,1,1,53.07713234549481,65.4306625522881,0
7.967962267770243,5,1,3,95,34.29771243925987,6,2,0,92.61615873877577,65.33340260260975,0
8.395511595722448,7,9,6,51,40.12994002370708,1,1,1,99.65093396061562,61.97217883102702,0
8.945856193036692,2,6,4,43,57.432604423884044,4,1,0,90.8179254608045,58.66590385169853,0
7.492210994645286,6,2,9,86,10.559872679581819,5,2,0,92.59412449299228,72.85697706730546,0
5.434601440437119,6,5,7,48,21.986600112989098,7,3,0,81.29675571097255,66.5621480699188,0
7.685532709092739,3,4,9,78,38.624635720411035,6,0,0,96.11627891104663,60.501978277618754,0
7.934205590104396,6,7,10,81,58.022977157231914,4,1,1,51.78692758637338,67.42921848371311,0
8.727197370921651,10,8,3,100,10.256594621443064,3,3,0,88.33619314771005,81.96968884129348,1
7.158297731148397,10,1,1,67,6.2402071841547535,4,1,0,83.53551141670377,58.62460108750736,0
5.637901513977819,5,5,5,62,8.06622791586804,4,0,0,52.47924852620011,50.63133205712174,0
6.418879528993623,2,3,3,84,7.882312755365934,3,2,2,77.19867894882397,43.78704526887205,0
6.815411481993175,9,1,6,100,54.92987217775724,5,3,0,75.75301728789347,72.01944613513793,0
8.229586206658006,8,3,8,79,44.66918493636036,7,0,0,84.57671125384883,66.40842944842996,0
7.85389152334456,3,6,4,83,42.2408501407953,3,1,0,53.876570580458626,58.1069595533811,0
6.780483629489231,8,7,5,61,33.74150511439952,1,0,0,90.2639392664206,56.49912023399947,0
9.932576243964899,9,8,5,63,48.00739393346836,2,3,0,56.97017210057523,77.38280115048269,1
8.028874096784435,3,4,4,90,13.560639601887495,7,2,0,70.93323067309363,66.425694449709,0
6.186133958679973,3,3,4,97,26.556765438364057,0,1,1,94.0644003750818,41.86893466959373,0
5.508912363102018,2,5,4,65,31.950233792038894,3,2,0,78.02658027477482,54.65174077888714,0
5.7642956959216605,8,9,4,69,11.072522372219943,3,2,0,68.97954568773672,70.9237565012949,0
6.229788641922541,10,6,4,72,28.073254013563435,4,0,0,52.41011210229184,61.347455672589135,0
5.803406866297778,1,9,5,55,22.40759785944412,1,0,0,83.61367586008609,45.56578686905248,0
5.932835120256529,8,6,2,61,6.957018018640445,6,3,0,99.3273382653392,69.40214437240002,0
6.425475843469235,7,2,2,88,12.520447150107938,6,3,0,95.58981993791915,65.18993966719412,0
5.866867976473774,7,5,9,96,47.02202527421095,4,2,0,85.8648038786714,74.34418541776961,0
9.483827123132127,3,9,2,89,5.992085022755445,5,3,1,55.26464291279725,69.0851435704254,0
5.401168728308211,1,8,6,82,56.38393145029986,7,2,0,61.97200467001971,64.84309230538675,0
7.622556947851273,4,7,2,57,9.753354784598057,3,1,0,59.34245097266435,56.22340678351133,0
7.051984134948308,9,1,5,46,48.958095181190195,7,2,0,67.77308201278227,65.36065512687972,0
9.911893084543031,5,4,4,89,54.42390975189089,7,3,0,61.775861389576775,72.96060972480515,0
5.560194510840262,1,7,7,65,56.762457166774595,3,3,0,62.22197229858466,58.66472382801027,0
6.989277995228708,5,7,7,47,52.71123629227849,4,2,0,80.83649676877027,69.17934824094309,0
9.847352166376844,8,6,6,45,20.815252168399375,7,0,2,65.93513279806918,57.359432602797,0
9.327535629469901,8,8,10,69,23.319792223616236,3,2,0,83.85814382362366,83.94524047381154,1
9.085360354746399,5,6,5,78,28.460013423554177,5,2,0,97.39448295730902,76.14783669195604,1
6.2895141352246995,9,10,1,62,12.661317917390544,7,0,1,81.92389583066195,60.3949716441921,0
5.854437936950329,1,3,3,71,6.224985028697312,2,1,0,87.58283386051856,43.35580796518588,0
8.343216099622154,4,4,9,61,52.8016887854569,0,0,1,87.57902076414189,45.43724551310674,0
9.646879945637929,3,3,1,81,35.4770793915751,0,3,0,66.53513941996555,53.390017749762244,0
7.783814465069649,2,1,5,82,38.4797618198019,0,0,0,50.74789972967177,37.68949885960304,0
7.858063447349499,8,10,2,96,55.98436611497874,2,3,0,52.75239814971072,74.68815452861533,0
6.399895468301421,7,5,4,84,41.58160979624886,3,3,1,64.10301254422792,60.4262542776992,0
8.847464665959684,9,1,1,48,42.99694273868974,4,2,3,84.4771591828799,48.12503925375091,0
5.935218742787617,2,1,3,70,48.28327566402082,6,2,0,95.33415693241463,53.8285740338905,0
6.618396182021218,4,2,10,46,11.399164742157208,1,1,0,97.93991310953731,51.298724231072946,0
7.127182193082084,6,4,7,48,24.808918426758535,3,3,0,51.29243319200367,62.75682741659405,0
7.538051893422275,3,6,10,52,58.251436023685145,2,2,0,99.50436228163855,66.05402305360681,0
6.212048662075401,8,8,3,97,55.76115429553336,7,3,0,66.1248609178347,76.24246354741318,1
5.574184123696018,3,3,4,42,53.62414129706016,5,1,0,92.14781141175577,50.47974612418928,0
8.053100212208163,2,1,2,74,29.864868068643485,2,3,0,59.01477303483902,49.428356922271874,0
6.443152766201279,3,3,3,72,52.14561244727431,7,1,0,53.14491288034296,52.3616328172839,0
7.906191107113061,6,3,9,60,7.6617735070171085,6,1,0,68.91777120313438,66.06133765724509,0
5.771813576371011,2,5,3,70,13.168458334141459,0,1,4,92.94626942653466,22.832569077967108,0
7.405700509274087,8,4,5,91,27.768223416622977,3,2,1,61.0412457938908,64.1720666402555,0
7.662947162757929,1,4,2,73,31.586563667516952,6,0,0,57.697866287592106,47.379776463047854,0
5.259117684112135,7,9,4,71,19.492893443647127,0,0,2,95.49021644750952,42.51868020063131,0
6.6830213909696035,2,7,7,96,24.60621689662831,1,2,0,96.91686013107295,63.48619556683459,0
5.672073384694871,10,4,7,74,13.952685556395283,7,3,2,50.627409959445444,62.39528133406529,0
5.3168748523638385,6,3,3,54,31.902371744374896,7,2,0,86.37178687077409,59.844567419227765,0
9.949801161949726,2,6,5,95,48.66138110773237,5,3,0,65.46038682646633,73.33960175286607,0
6.611769224873615,2,3,1,71,41.37482165137182,0,1,2,68.73521849835947,28.695051973331797,0
9.049372229273175,10,6,10,45,10.92857360510477,1,2,0,73.4551487475745,76.07526515360533,1
6.273203273818819,8,9,10,84,31.816988186819383,7,0,2,71.33954850872598,63.1719831295515,0
8.407513611119647,2,6,10,60,43.37055105288487,2,3,1,75.74868924910527,60.634170194415326,0
8.801139299448433,7,4,1,72,34.14424131046677,0,2,4,79.11808578700081,38.16650830341781,0
7.978193703039222,3,5,5,71,26.542157809455194,0,2,0,73.2797752418962,56.54776438755079,0
7.357880942750792,8,6,10,91,39.2052931706133,4,3,0,85.07817702447588,81.12596919655304,1
7.059204570736343,7,3,9,58,58.27512659151515,5,1,0,85.9300831421071,66.5420139985032,0
6.744341332714976,8,8,1,72,10.21993503713429,5,1,3,72.01795987130976,51.88376911473204,0
9.64764572123913,7,4,1,67,26.450883341115837,6,1,0,57.12315740435543,64.58047296073268,0
9.153097038938647,6,8,4,70,27.36332191753526,2,1,0,82.03194606600613,66.74504355913432,0
9.825134553332564,7,10,4,60,36.7332020757604,4,3,0,88.64783561753545,81.66595882899146,1
5.6214861174277235,5,10,2,93,13.369603103505485,6,0,0,81.90547606019749,62.25078530301612,0
8.654337376018221,7,3,9,73,14.715366642875825,1,2,0,79.40273829234079,67.97769649121419,0
9.69170228410519,1,10,9,54,20.694876229882006,6,2,0,61.47059956173032,77.21782583820726,1
5.9061653308283,1,7,2,53,57.57285237976858,1,1,1,82.25685204096291,39.18439290916289,0
5.3324813368338875,9,9,9,58,45.37597196769964,2,3,0,66.7428107288106,73.47589811590348,0
8.705603246450295,5,4,6,82,41.39313159303268,7,0,2,95.97794314066425,52.53695121045664,0
7.8723655658995595,5,8,8,54,49.93267280668442,5,0,0,82.68600463799905,66.08319090915693,0
9.20914388379136,3,3,10,45,12.016705790418111,7,2,0,63.908983835415135,68.54077574668787,0
5.698861883131448,5,7,4,91,52.26330508480634,1,1,0,73.6463454681965,55.97899056807655,0
8.976336559299451,3,3,2,48,37.71579926381272,2,2,0,92.32906379425222,55.12539611401211,0
6.008136600238723,9,7,2,76,23.44309541024145,7,2,0,66.77319755913237,72.58414008256217,0
5.818279714328522,9,10,9,59,49.872039066012974,6,0,1,76.27202850761905,67.21069563582947,0
5.8213289896549645,6,10,1,73,49.14104938917433,1,3,0,83.98349866257612,63.30719253940919,0
9.07287360115691,1,6,7,77,51.51397199441999,3,0,0,87.7264669413371,56.560074262505985,0
8.325986103481,7,2,3,65,11.353484505884019,0,2,0,58.69460875323725,55.35442383644617,0
7.615327123845597,7,3,3,57,58.31486847476768,6,1,1,78.25761523386446,55.62477369408886,0
6.794152420617513,10,6,2,67,57.779438458435216,5,1,0,95.60999502481008,69.54611009734266,0
9.386002704065541,10,4,10,100,24.660830502595786,7,3,0,98.4179890754847,89.15042617042666,1
6.962225537113177,4,6,6,94,8.624171001655581,6,3,0,82.80725212796791,72.06822492697341,0
9.082997197357885,8,1,10,90,14.188061820783213,3,3,4,99.18304020799928,54.34225937380604,0
7.195674542851092,6,10,2,48,59.605695399458334,2,2,0,78.53676244880704,66.44019706120267,0
6.884722147124538,4,1,10,71,35.96571187444147,2,2,0,72.13025148904666,58.922059861790956,0
7.3133989283480325,4,3,4,98,24.614198935432864,6,3,0,77.5793729474123,66.11133316217546,0
6.50688937082071,2,8,10,92,20.851148161752135,3,1,1,55.785619713176104,58.95058918663182,0
8.738046900881255,2,8,9,95,19.134545442102116,7,1,0,70.0857959842694,73.1372458957642,0
7.513601950462396,4,4,9,98,41.52840207799651,6,1,1,72.92025265152644,62.603385824738,0
6.161063475734086,5,6,6,45,28.066330733582728,0,2,0,92.4313899360489,56.78283836660065,0
9.497872866372841,8,8,4,53,58.09758846527364,0,0,0,87.93242963712237,59.67617601537032,0
6.919456106866058,6,7,7,67,42.61136668549488,4,1,0,80.07132926124004,67.41313544925697,0
7.717764305569943,4,7,1,97,48.56245250769287,1,1,1,67.3638617438135,50.53023336666376,0
9.532360554822734,7,4,4,63,21.100785172073795,4,1,0,59.35172928463285,65.0866395514496,0
8.12118997956996,8,9,5,100,9.355252500974421,7,3,2,67.3882510457314,73.80188685413316,0
5.5844902035418205,2,10,8,52,31.830256056003456,0,2,0,83.9902035479566,59.54577956261207,0
9.699160618067376,7,6,2,82,22.3019850600425,3,3,2,63.15188995425166,61.32201656194456,0
8.13854026535709,2,3,5,51,16.114574075435804,1,3,0,71.3443347854583,52.046628705249574,0
6.674528073285431,2,5,6,90,57.39531719404737,7,0,0,69.3385117440841,55.06945445660533,0
5.696360363316936,8,5,5,58,29.419351788811667,3,3,0,88.27950318955301,65.37546935380159,0
8.97012594635148,2,5,9,60,14.60897256268321,7,0,0,94.18935311300721,61.21023110352981,0
8.100363779642567,9,8,10,66,15.925785897462653,4,3,0,84.96854784054884,84.7885841592764,1
7.667305459881607,1,9,1,97,20.439035835552673,2,1,0,67.0801130466517,56.19854376010084,0
9.469462915254788,9,9,3,58,59.9623947504342,3,2,0,71.65885244879436,78.23354573994662,1
8.942986056122653,1,6,2,63,19.740632528577855,4,3,0,57.16750770268607,60.57299736566275,0
5.758374398663756,10,6,3,65,23.08409925181495,4,0,0,58.40487238833049,58.88104464920425,0
6.558610338977742,10,9,10,84,41.26304703912008,4,2,0,58.21462837632575,85.18731799660188,1
6.242445699072329,2,4,9,67,21.167875702566405,2,0,0,56.52931787806551,46.32774451794519,0
8.719731462863384,6,6,9,85,16.869233808283134,2,1,0,58.97906142545651,68.30359578631537,0
5.167662173678897,6,4,10,95,13.725045265727928,6,3,0,60.13441012891788,71.41267879347757,0
7.8494484243565825,1,1,2,57,22.19754657652857,2,2,0,55.59229718988165,45.45106495600763,0
8.812293428703452,7,7,3,83,10.825362929582543,1,1,1,82.01303609421134,58.97393543380787,0
9.383828183808747,8,10,4,75,6.025562252813059,2,3,2,99.52007672910997,69.7301686358663,0
6.710408743579537,2,6,9,81,49.255293353407254,2,3,0,93.9593372326128,64.44082563030496,0
9.106286523360065,8,9,3,68,12.58422183280171,2,0,0,52.28013619130431,63.29113669082669,0
5.553158684776037,9,7,7,56,47.678726739838325,7,0,0,71.15294045983623,64.48838357109882,0
9.23226145867259,6,7,3,43,48.86483634426629,3,1,0,92.96552896163863,64.1187361741338,0
5.637443311659912,5,2,7,83,34.585573948108376,2,0,0,56.73374089959982,46.222709124526126,0
6.986436452801836,9,9,7,84,22.03250770721233,1,1,0,92.38225733260214,71.57051133919344,0
8.986476828897768,9,10,9,100,12.976800356243865,7,1,0,79.63503189189497,88.8996897393582,1
5.749587136743869,1,9,2,98,45.52428086965495,4,1,0,96.5649276298056,59.081495426292655,0
6.146256976163207,3,6,6,68,38.076284228998226,3,0,0,93.80195571322126,51.87643340840788,0
8.611262841965331,9,3,9,43,41.04994010714603,0,2,0,83.85171610293588,66.01590683060785,0
8.600182682730372,2,1,2,49,5.4767999414822075,7,1,0,82.89113299363478,50.257812647518406,0
8.205738164426487,4,4,2,64,56.01343586393035,2,2,0,60.65821011959541,56.6783019314029,0
8.469742222335501,4,3,5,70,8.645960309560262,7,3,0,55.83764835790043,65.50670196059582,0
7.713622216737981,2,1,10,42,25.17432368270031,6,0,1,70.76967149843992,44.91129264041891,0
6.258995294534763,3,3,10,86,27.149140730843513,6,0,1,59.32900197465624,50.61520072400246,0
6.728479967519597,3,4,10,41,5.074553847387186,7,2,0,55.12083588388795,64.01368603077219,0
5.9079885840071285,1,8,8,96,32.339912014293844,4,3,0,65.11633666364467,67.54925684336473,0
9.542252806668142,6,9,9,64,46.404494698105545,4,3,0,93.02449713983242,83.82708470560833,1
7.916958973830602,8,3,2,88,50.27977592131247,3,1,0,50.85740770091806,59.65977719232327,0
7.0042570838181994,3,6,5,45,53.36683463182364,6,0,0,64.63188408610878,52.88432460204404,0
